,ID,Nodes,cables,circuits,frequency,power,voltage,wires,source,barrier,disused:power,end_date,generator:source,generator:type,landuse,name,name:da,name:fr,name:ru,note:de,operator,plant:output:electricity,ref,start_date,wikidata,wikipedia,line,removed:power,removed:voltage,location,substation,layer,was:voltage,highway,oneway,building,fixme,power:demolished,maxspeed,surface,removed:line,from,to,abandoned:power,note,website,demolished:power,description,capacity,fee,power_supply,sanitary_dump_station,tourism,water_point,artwork_type,area,wheelchair,caravans,dog,sanitary_dump_station:chemical_toilet,seamark:cable_submarine:category,seamark:type,plant:output:hot_water,plant:source,disused:substation,abandoned:cables,abandoned:voltage,abandoned,building:levels,height,material,year_of_construction,razed:power,man_made,street_cabinet,plant:method,ref:EU:ENTSOE_EIC,lines,service,seamark:cable_area:category,seamark:restricted_area:restriction,generator:method,transformer,abandoned:substation,description:de,historic,object:postcode,object:street,object:village,owner,roof:shape,construction:power,object:town,old_operator,fuel:biogas,fuel,seamark:source,seamark:cable_overhead:category,seamark:cable_overhead:clearance_height_safe,name:signed,tents,official_name,opening_date,seamark:name,seamark:production_area:category,seamark:production_area:condition,construction:substation
762,225477371,"['2342492752', '2342492766', '2342492769', '2934702336', '2934702337']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
763,225478039,"['2342484305', '2342516086']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,mal vor Ort schauen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
764,225485042,"['2315215174', '2342562224', '2342562225', '2342562226']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
765,225491669,"['2447478512', '2342634217', '2342634232', '2934660626', '2934660625', '2934660627']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,mal vor Ort schauen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
766,225491670,"['2504452358', '2504452357', '2504452349', '2504452350', '2504452351', '2934660623', '2934660622', '2934660621', '2934660620', '2934660619', '2934660618', '2934660617', '2934660616', '2934660615', '2934660624', '2934660614', '2934660603', '2934660604', '2934660605', '2934660606', '2934660607', '2934660608', '2934660609', '2934660610', '2934660612', '2934660611', '2934660613', '2342634219', '2342634221', '2342634223', '2342634227', '2342634229', '2342634233', '2342634234', '2342634236', '2342634235', '2342634231', '2342634225', '2342634217', '2342634215', '2342634213', '2342634211', '2342634209', '2342634207', '2342634205', '2342634203', '2342634199']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
767,225492272,"['2934702332', '2342640609', '2342640608', '2342640607', '2342640606', '2342640605']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
768,225493191,"['2342662903', '2342662900', '2342662898', '2342662895', '2342662893', '2342662890', '2342662883', '2342662879', '2342667527', '2342667526', '2342667525', '2934660601', '2934660602']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
769,225494765,"['2342667527', '2342672655', '2342672653', '2342672650', '2342672647', '2934702335', '2342464849']", , ,50,minor_line,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
770,227766614,"['2364279435', '2364279432', '2364279422', '2364279433', '2364279435']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
771,227983696,"['2366090449', '2366090480', '2366090461', '2366090447', '2366090449']", , , ,generator, , , , , , ,biomass, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
772,228434922,"['1119219569', '1119219623']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
773,228434923,"['1119219705', '1119219539']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
774,228434926,"['1119219705', '2371171134']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
775,229357807,"['2379686862', '2712439660', '2379686860', '2379686856']", , ,50,line,60000, ,Bing, , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
776,229357808,"['2379686870', '2712439640', '2379686868', '2712439668', '2379686866', '2712439647', '2712439674', '2712439646', '2712439636', '2379686864']", , ,50,line,110000, ,Bing, , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
777,230063649,"['2385883703', '2499631358', '2385883705']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
778,230063650,"['2385883751', '2457604393', '2457604373', '2457604352', '2457604358', '2457604387', '2385883745']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
779,230063651,"['2385883752', '2457604391', '2457604371', '2457604350', '2457604360', '2385883746']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
780,230063652,"['2385883749', '2457604375', '2457604354', '2457604356', '2457604385', '2385883744']",3, ,50,line,60000,single, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
781,230791410,"['2392423596', '2392423597', '2392423595', '2392423594', '2392423596']", , , ,sub_station, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Schönberg Kamp 016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
782,231819788,"['1637019613', '2401499268', '2401499267', '2401499263', '2343338704', '2343338707', '2343338706', '2343338709', '2584166698', '2584166699', '2343338716', '1637019599', '1637019601', '1637019611', '1637019613']", , , ,generator, , , , , , ,biogas, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
783,232564180,"['2409093087', '2409093088', '2409093086', '2409093085', '2409093087']", , , ,substation, , , , , , , , , , , , , , ,Stadtwerke Itzehoe GmbH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
784,232951410,"['2412736902', '2412736906', '2412736904', '2412736899', '2412736902']", , ,50,substation,110000, , , , , , , , , , , , , , , , , , , , , , ,outdoor,transition, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
785,233317585,"['2417016124', '2519886016', '2519886014', '2519886011', '2519886007', '2519886001', '2519885997', '2519885994', '2519885991', '2519886023', '2519886025', '2519886027', '2519886029', '2519886039', '2519886041', '2519886043', '2519886045', '2519886047', '2519886049', '2417016131', '2417016167', '2417016172', '2417016178', '2417016183', '2417016201', '2417016220', '2417016239', '2417016252']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
786,234320377,"['1139206129', '1139206085', '1139205152', '1139205239', '1139206068', '2425788023', '1139205290', '1139206032', '2425788025', '2425788029']",3, ,50,line,380000, ,Bing, , , , , , , , , , , , , , , , , ,busbar, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
787,234320379,"['1139205302', '1139205212', '1139206030', '1139205156', '2425788046', '2425788048', '1139206125', '1139205295', '2425788018', '2425788007', '2425788052', '2425788054']",3, ,50,line,380000, ,Bing, , , , , , , , , , , , , , , , , ,busbar, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
788,234320380,"['1139205187', '2425788061', '1139206128', '1139206065', '1139205124']",3, ,50,line,380000, , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
789,234320381,"['2425788025', '2425788061']",3, ,50,line,380000, ,Bing, , , , , , , , , , , , , , , , , ,bay, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
790,234320387,"['2425788087', '2425788089']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
791,234320394,"['2425788103', '2425788110', '2425788111', '1139206068', '1139205374', '2425788046', '2425788112', '2425788113', '2425788114']",3, ,50,line,380000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
792,234320397,"['2425788023', '2425788033', '2425788048', '2425788124']",3, ,50,line,380000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
793,234320398,"['1139206106', '1139206127', '1139206119', '1139205116', '1139205370']",3, ,50,line,380000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
794,234320402,"['2425788132', '2425788133', '2425788134', '2425788135', '2425788136', '2425788137']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
795,234320405,"['2425788146', '4547542929', '4547542928', '4547542930', '4547542931', '2425788148']",3, ,50,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
796,234328466,"['2425849240', '2425849243', '2425849245']",3, ,110000,line,110000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
797,234328469,"['663993629', '2425849252', '663993631']", , ,50,line,110000, ,Yahoo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
798,235007976,"['2431158454', '2431158493', '2431158481', '2431158483', '2431158495', '2431158509', '2431158503', '2431158457', '2431158501', '2431158465', '2431158517', '2431158469', '2431158471', '2431158473', '2431158507', '2431158467', '2431158520', '2431158523', '2431158454']", , , ,generator, , ,Ortskenntnisse, , , ,gas, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
799,235007977,"['2431158497', '2431158487', '2431158505', '2431158491', '2431158511', '2431158513', '2431158521', '2431158461', '2431158499', '2431158515', '2431158479', '2431158485', '2431158475', '2431158526', '2431158463', '2431158477', '2431158489', '2431158459', '2431158497']", , , ,generator, , ,Ortskenntnisse, , , ,gas, , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
800,235417944,"['2858813123', '2858813122', '2858813121', '2858813120', '2858813119', '2858813118', '2434814339', '2434814188', '2434814110', '2434814024', '2859727141', '2434813955', '2859727140', '2859727139', '2209998232', '2209998176', '2209998141', '2209998061', '1906499587', '1906499586', '2209998053', '2209998049', '2859727179', '1908140011', '1908140006', '2859727184', '2859727185', '2859727186', '1908139954', '1908139952', '2859727189', '2859727190', '2859727191', '2859727187', '2859727188']", , ,50, ,20000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
801,235801274,"['2438819358', '2438819347', '2438819340', '2438819387', '2438819375', '2438819304', '2438819307', '2438819314', '2438819331', '2438819338', '2438819342', '2438819349', '2438819358']", , , ,generator, , , , , , ,biomass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
802,236471702,"['2444995903', '2444995892', '2444995891', '2444995897', '2444995903']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
803,236819966,"['2447899735', '2447899731', '2447899733', '2447899738', '2447899735']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
804,237419967,"['2453208451', '2453208449', '2453208450']", , ,50,line,110000, , , , , , , , , , , , , ,EON_Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
805,237442513,"['2453388907', '2496486562', '2496486570', '2453388932', '2453406715', '2453388910']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
806,237442514,"['2453388912', '2496486565', '2496486572', '2453388930', '2453406713', '2453388914']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
807,237442517,"['2453388929', '2453388930', '2453388932']",3, , ,line,110000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
808,237444298,"['2453406709', '2453406713', '2453406715']",3, , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
809,237459075,"['1022524510', '2453491971', '2453491972']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
810,237459077,"['1022524585', '2453491979', '2453491974']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
