,ID,Nodes,abandoned:power,cables,frequency,line,note,operator,ref,voltage,wires,layer,power,source,name,created_by,circuits,highway,maxspeed,name:hsb,building,generator:source,abandoned:building,plant:output:electricity,plant:output:hot_water,disused,wikidata,access,barrier,old:operator,website,disused:power,abandoned,demolished:building,demolished:power,surface,tracktype,substation,building:levels,rating,generator:method,generator:output:electricity,substance,service,location,fixme,ref:Vattenfall,roof:shape,abandoned:substation,description:de,object:postcode,object:street,object:suburb,vacant,historic:power,old_name,landuse,roof:colour,plant:source,wikipedia,voltage:primary,voltage:secondary,sidewalk,height,roof:levels,check_date,type,year,ruins,description,power_supply,toilets:wheelchair,tourism,wheelchair,substation:type,man_made,street_cabinet,material,FIXME,object:village,source:image,level,operator:wikidata,seamark:cable_submarine:category,seamark:cable_submarine:name,seamark:type,information,capacity,fee,operator:wikipedia,area,seamark:pipeline_submarine:category,seamark:pipeline_submarine:name,disused:substation,building:colour,addr:postcode,addr:street,alt_name,image,building:part,colour,management_region,sanitary_dump_station,waterway,addr:housenumber,addr:village,start_date,bldam:criteria,heritage,heritage:operator,historic,ref:bldam,year_of_construction,building:height,voltage-low,alt_name2,lfd:criteria,ref:lfd,transformer,tower:type,addr:hamlet,sport,disused:rating,disused:voltage,disused:building,owner,denotation,object:hamlet,project number,artist_name,artwork_type,addr:suburb,url,building:material,roof:material,project,object:isolated_dwelling,old_ref,addr:city,inscription,old_operator,addr:country,amenity,shelter_type,structure,object:place,source2,object:town,removed:power,mapillary,tunnel,utility,bridge,design,power:disused,railway:electricity:ref,vattenfall_ref,survey:date,battery,storage:type,pump
2163,398992021,"['2450993681', '4017294197', '4017294198', '4057338009', '4057338004', '4057338005', '4057338006', '4057338007', '4057338008']", , , , , , , , , , ,minor_line,Bing, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2164,400449083,"['4030019380', '4030019373', '4030019361', '4030019359']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2165,400449085,"['4030019508', '4030019507', '4030019506', '4030019485', '4030019463']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2166,400449095,"['4030019458', '4030019462', '4030019463', '4030019464', '4030019459', '4030019458']", , , , , , , , , , ,substation, , , , , , , ,transformer_tower, , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2167,401242480,"['4036786300', '4036786295', '4036786296', '4036786303', '4036786300']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2168,401449759,"['4038798294', '4038798299', '4038798302', '4038798301', '4038798294']", , , , , , , , , , ,transformer,Bing, , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2169,401449760,"['4038798293', '4038798304', '4038798308', '4038798309', '4038798293']", , , , , , , , , , ,transformer,Bing, , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2170,401826172,"['4042304030', '4042304007', '4042304006', '4042304005', '4042304004', '4042304003', '4042304002', '4042304001', '4042304000', '4042303999', '4042303998', '4042303997', '4042303996', '4042303995', '4042303994', '4042303993', '4042304031', '4042303992', '4042303991', '4042303990', '4042303989', '4042303488', '4042303487', '4042303486', '4042304032', '4042303479']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2171,401915995,"['4043286024', '4043286023', '4043286022', '4043286021', '4043286020']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2172,401915996,"['4043286019', '4043286018', '4043286017', '4043286016', '4043286015', '4043286014', '4043286013', '4043286012', '4043286011', '4043286010', '4043286009', '4043286008', '4043286007', '4043286006', '4043286005', '4043286004']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2173,402508965,"['4049036397', '4049037408', '4049037407', '4049036499', '4049036498', '4049003910', '4049003224', '4049003909', '4049056350', '4049061997', '4049056348', '4049004584', '4049004641', '4049004637', '4049004573', '4049004569', '4049056336', '4049004566', '4049056335', '4049004565', '4049004564', '4049004563', '4049005569', '4049056334', '4049004562', '4049004561', '4049005568', '4049004560', '4350477871', '4350477870', '4350477869', '4350477868', '4350477867', '4350477866', '4350477865', '4350477864']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2174,403485659,"['2267136355', '4058361152', '4058361151', '4058361150', '4058361149', '4058361148', '4058361147', '4058361146', '4058361145', '4058361143', '4058361142', '4058361141', '4058361140', '4058361139', '4058361138', '4058361137', '4058361136', '4058361135', '4058361134', '4058361133', '4058361132', '4058361131', '8283451655', '4058361130', '4058361129', '4058361128', '4058361127', '4058361126', '4058361125', '4058361124', '4058361123', '4058361122', '4058361121', '8283451656', '4058361120', '8283451657', '4058361119', '4058361118', '4058361117', '4058361116']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2175,404482711,"['4067682939', '4067682937', '4067682935', '4067682933', '4067682931', '4067682929', '4067682927', '4067682925', '4067682923', '4067682921', '4067682919', '4067682917', '4067682914', '4067682911']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2176,404696291,"['7566440984', '4069680795', '4069677992', '7566440983', '4069680692', '4069677991', '4069681389', '4069680790', '4069680691', '4069661193', '4069661192', '4069661191', '4069661190', '4069680689', '4069677990']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2177,404696292,"['4069680834', '4069681909', '4069680738', '4069680736', '4069681394', '4069680732', '4069680730', '4069681392', '4069678025', '4069678024', '4069680726', '4069678022', '4069680825', '4069680716', '4069681094', '4069661220']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2178,404696295,"['4069681396', '4069681395', '4069661247', '4069680744', '4069680834', '4069681910', '4069680837', '4069680746', '4069678040', '4069678041', '4069681097', '4069661248', '4069680838', '4069661249', '4069661250', '4069661251', '4069661252', '4069678042', '4069661253', '4069661254', '4069680839', '4069681195', '4069678043', '4069661255', '4069680748', '4069680840', '4069678044']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2179,404696297,"['4069661195', '4069661198', '4069680690', '4069681089', '4069681189']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2180,404696298,"['4069680694', '4069680693', '4069680796', '4069680794', '4069680793', '4069680792', '4069680791', '7566440978', '7566440979', '7566440980', '7566440981', '7566440982']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2181,404696301,"['4069680691', '4069661199', '4069680889', '4069661197', '4069661196', '4069661194', '4069680789']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2182,404718091,"['4069894896', '4069895193', '4069895689', '4069895198', '4069895304', '4069896118', '4069895112', '4069895266', '4069898915', '4069894941', '4069899416', '4069895381', '4069899432', '4069899433', '4069895707', '4069895385', '4069895532', '4069895386', '4069899434']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2183,404747930,"['4070159222', '4070159223', '4070159224', '4070159227', '4070159226', '4070159222']", , , , , , , , , , ,substation, , , , , , , ,substation, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2184,404788994,"['2216058271', '2216058264', '2216058249']", , , , , , , ,20000, ,-1,cable, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,underground, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2185,404788995,"['4070377190', '2095323861', '4352902287', '2095323893', '4070463889', '4070463789', '4070377190']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2186,404790966,"['1286110008', '1286110020', '1286110080', '1286110125', '1286109990', '1286110058', '1286109983', '2152009236', '2152009250', '2152009265', '2152009283', '2152009315', '2152009335', '2152009368', '2152009398', '2152009433', '2152009451', '2152009489', '2152009511', '2152009547', '2152009576', '2152009607', '2152009621', '2152009646', '2152009719', '2152009902']", , , , , , , , , ,-1,cable, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,underground, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2187,405154885,"['4073752146', '4073752148', '4073752147', '4073752145', '4073752146']", , , , , ,e.dis,Schwarzburger Straße, , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,street_cabinet,power, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2188,405349830,"['4075543064', '4075543065', '4075543066', '4075543067', '4075543064']", , , , , , , , , , ,substation, , , , , , , ,service, , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2189,405619560,"['4077851755', '4077851756', '4077851757', '4077851758', '4077851755']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2190,406257737,"['4083510476', '4083510477', '4083510478', '4083510479', '4083510476']", , , , , , , , , , ,transformer,Bing, , , , , , ,yes, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2191,406383063,"['287834144', '4084549804', '4084571244', '4084571242', '4084571240', '4084571238', '4084571236', '4084571234', '4084571233', '4084571232', '4084571231', '4084571230', '4084571229', '4084571228', '4084571227', '4084571226', '4084571225', '4084571224', '4084571223', '4084571222', '4084571221']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2192,406385751,"['4084549804', '4084571245', '4084571243', '4084571241', '4084571239', '4084571237', '4084571235']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2193,407522069,"['4095749478', '4095749480', '4095749479', '4095749477', '4095749478']", , , , , ,e.dis, , , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2194,407527769,"['4095803050', '4095803048', '4095803047', '4095803049', '4095803050']", , , , , ,e.dis,Lychen Einkaufsmarkt, , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2195,407529351,"['4095827814', '4095827816', '4095827813', '4095827811', '4095827814']", , , , , ,e.dis,Lychen Hohestegstraße, , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2196,407994874,"['4100144667', '4100144668', '4100144670', '4100144669', '4100144667']", , , , , ,e.dis, , , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2197,408600508,"['4104889964', '4104889968', '4104889965', '4104889973', '4104889980', '4104889971', '4104889986', '4104889979', '4104889967', '4104889981', '4104889977', '4104889988', '4104889985', '4104889966']", ,3, , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2020-10-08, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2198,408828018,"['4107334735', '4107334736', '4107334738', '4107334739', '4107334735']", , , , , ,envia, , , , ,transformer, ,Netzstation Sielow, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
